,match_id,result,goals,team_id,team_name,team_rating,date,won_corners,att_sv_low_centre,won_contest,total_tackle,aerial_lost,possession_percentage,accurate_pass,total_pass,total_throws,shot_off_target,total_offside,blocked_scoring_att,ontarget_scoring_att,aerial_won,att_miss_left,total_scoring_att,fk_foul_lost,att_miss_right,att_goal_low_left,att_goal_low_right,att_sv_low_left,att_pen_goal,att_sv_high_centre,att_goal_low_centre,att_miss_high,att_post_left,post_scoring_att,att_miss_high_right,att_sv_high_right,att_sv_low_right,att_sv_high_left,att_miss_high_left,att_goal_high_right,att_goal_high_left,att_post_right,att_goal_high_centre,penalty_save,att_post_high
43,1190357,1,0.0,96,Stoke,7.00928571428572,03/03/2018,4.0,1.0,8,13,15,34.8,162,240,22,9.0,2.0,0.0,3.0,27,3.0,12.0,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1190431,1,1.0,184,Burnley,6.85545454545455,24/02/2018,7.0,1.0,6,8,24,50.1,258,371,32,3.0,1.0,3.0,3.0,30,1.0,9.0,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1190431,1,1.0,18,Southampton,6.81285714285714,24/02/2018,5.0,1.0,9,23,30,49.9,253,378,26,3.0,0.0,4.0,6.0,24,1.0,13.0,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,1190425,3,3.0,14,Leicester,7.21785714285714,09/05/2018,6.0,1.0,10,16,12,40.4,241,310,18,6.0,6.0,3.0,10.0,14,0.0,19.0,7,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
47,1190425,0,1.0,13,Arsenal,6.58461538461538,09/05/2018,6.0,3.0,14,18,14,59.6,386,477,21,4.0,1.0,3.0,7.0,12,1.0,14.0,12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,1190343,3,2.0,183,Bournemouth,6.81,03/02/2018,8.0,4.0,11,10,35,57.3,317,439,27,3.0,2.0,4.0,8.0,26,1.0,15.0,14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,1190343,0,1.0,96,Stoke,6.94571428571428,03/02/2018,1.0,2.0,9,28,26,42.7,221,328,26,6.0,6.0,3.0,4.0,35,0.0,13.0,19,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1190419,0,0.0,13,Arsenal,6.26818181818182,01/03/2018,6.0,2.0,9,24,9,45.8,425,538,28,2.0,0.0,3.0,5.0,6,1.0,10.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1190419,3,3.0,167,Manchester City,7.44428571428571,01/03/2018,1.0,2.0,21,11,6,54.2,556,653,26,1.0,1.0,3.0,5.0,9,0.0,9.0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
52,1190369,3,1.0,27,Watford,6.98857142857143,03/03/2018,4.0,0.0,12,12,38,53.3,290,412,21,6.0,3.0,5.0,4.0,25,1.0,15.0,11,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,1190369,0,0.0,175,West Bromwich Albion,6.69857142857143,03/03/2018,6.0,1.0,7,17,25,46.7,228,346,27,5.0,1.0,2.0,2.0,38,1.0,9.0,12,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1190433,3,3.0,167,Manchester City,7.3,09/05/2018,4.0,3.0,15,14,10,73.8,784,854,21,8.0,1.0,4.0,7.0,21,2.0,19.0,5,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1190433,0,1.0,211,Brighton,6.29214285714286,09/05/2018,3.0,1.0,4,14,21,26.2,240,301,16,3.0,2.0,0.0,3.0,10,0.0,6.0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,1190355,1,1.0,162,Crystal Palace,7.15666666666667,04/02/2018,5.0,3.0,15,20,19,54.3,335,424,36,10.0,4.0,4.0,6.0,31,1.0,20.0,11,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
57,1190355,1,1.0,23,Newcastle United,6.67642857142857,04/02/2018,6.0,4.0,3,11,31,45.7,253,363,21,2.0,3.0,2.0,8.0,19,1.0,12.0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1190341,0,2.0,162,Crystal Palace,6.96166666666667,05/03/2018,3.0,0.0,15,19,22,30.5,185,278,15,5.0,2.0,1.0,4.0,24,0.0,10.0,10,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
59,1190341,3,3.0,32,Manchester United,6.89642857142857,05/03/2018,7.0,2.0,16,9,24,69.5,554,654,28,3.0,2.0,6.0,8.0,22,3.0,17.0,8,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1190427,3,4.0,211,Brighton,7.145,24/02/2018,3.0,0.0,8,24,12,47.8,309,408,12,9.0,3.0,2.0,5.0,21,1.0,16.0,17,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
61,1190427,0,1.0,259,Swansea,6.02,24/02/2018,5.0,0.0,8,20,21,52.2,334,434,27,6.0,0.0,4.0,1.0,12,3.0,11.0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1190396,3,2.0,26,Liverpool,6.77214285714286,30/12/2017,7.0,2.0,10,15,17,60.6,456,566,41,7.0,4.0,5.0,6.0,17,2.0,18.0,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1190396,0,1.0,14,Leicester,6.54,30/12/2017,1.0,0.0,10,16,17,39.4,258,371,25,1.0,3.0,5.0,1.0,17,0.0,7.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,1190382,0,0.0,211,Brighton,6.01571428571429,20/01/2018,5.0,3.0,8,11,12,41.7,287,362,23,5.0,4.0,2.0,3.0,13,1.0,10.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,1190382,3,4.0,15,Chelsea,7.57214285714286,20/01/2018,3.0,4.0,18,13,13,58.3,462,535,20,1.0,0.0,3.0,10.0,12,1.0,14.0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66,1190194,1,1.0,166,Huddersfield,6.64785714285714,16/09/2017,8.0,1.0,8,16,27,59.8,383,486,33,6.0,3.0,6.0,3.0,24,3.0,15.0,6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1190194,1,1.0,14,Leicester,6.65214285714286,16/09/2017,4.0,0.0,13,8,24,40.2,247,344,35,4.0,1.0,5.0,1.0,27,1.0,10.0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1190180,0,0.0,23,Newcastle United,6.28142857142857,13/08/2017,5.0,1.0,4,12,15,26.9,157,245,26,4.0,2.0,0.0,2.0,16,2.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1190180,3,2.0,30,Tottenham,7.21785714285714,13/08/2017,7.0,3.0,10,16,16,73.1,628,702,26,5.0,1.0,7.0,6.0,15,1.0,18.0,10,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1190209,0,1.0,30,Tottenham,6.41642857142857,20/08/2017,14.0,2.0,16,14,16,67.7,501,592,25,6.0,0.0,6.0,6.0,12,2.0,18.0,14,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,1190209,3,2.0,15,Chelsea,7.05307692307692,20/08/2017,4.0,0.0,9,31,12,32.3,195,280,8,4.0,0.0,3.0,2.0,16,0.0,9.0,21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
72,1190547,3,3.0,23,Newcastle United,7.17285714285714,13/05/2018,4.0,1.0,6,19,25,41.9,316,406,20,5.0,0.0,5.0,6.0,11,5.0,16.0,11,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1190547,0,0.0,15,Chelsea,6.40285714285714,13/05/2018,2.0,1.0,15,18,11,58.1,486,569,20,3.0,2.0,1.0,2.0,25,1.0,6.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1190221,0,0.0,162,Crystal Palace,6.27214285714286,26/08/2017,1.0,1.0,7,16,18,53.1,416,504,27,12.0,0.0,1.0,3.0,21,5.0,16.0,9,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1190221,3,2.0,259,Swansea,7.08,26/08/2017,1.0,1.0,4,20,21,46.9,369,464,20,2.0,3.0,2.0,3.0,18,1.0,7.0,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1190235,0,0.0,29,West Ham,6.13769230769231,20/10/2017,10.0,2.0,8,15,22,65.0,506,604,25,5.0,3.0,9.0,2.0,15,1.0,16.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1190235,3,3.0,211,Brighton,7.27357142857143,20/10/2017,3.0,1.0,5,10,15,35.0,251,337,17,1.0,1.0,1.0,5.0,22,0.0,7.0,13,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,1190553,3,1.0,183,Bournemouth,6.935,05/05/2018,11.0,2.0,5,5,23,45.2,277,365,21,6.0,4.0,2.0,5.0,32,0.0,13.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
79,1190553,0,0.0,259,Swansea,6.60857142857143,05/05/2018,6.0,2.0,4,23,32,54.8,326,446,24,6.0,1.0,3.0,3.0,23,1.0,12.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1190234,3,4.0,30,Tottenham,7.23,22/10/2017,3.0,0.0,6,22,8,36.2,274,359,24,5.0,1.0,3.0,6.0,10,2.0,14.0,2,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,1190234,0,1.0,26,Liverpool,6.21642857142857,22/10/2017,5.0,3.0,10,26,10,63.8,545,629,32,1.0,2.0,4.0,7.0,8,0.0,12.0,8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1190552,3,5.0,13,Arsenal,7.72857142857143,06/05/2018,4.0,1.0,12,12,16,63.6,591,662,14,5.0,0.0,3.0,8.0,11,2.0,16.0,6,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83,1190552,0,0.0,184,Burnley,6.02357142857143,06/05/2018,5.0,1.0,9,11,11,36.4,296,372,14,2.0,0.0,2.0,2.0,16,1.0,6.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1190546,1,0.0,211,Brighton,6.94428571428571,16/12/2017,8.0,1.0,9,11,36,57.8,375,475,33,6.0,2.0,4.0,2.0,32,2.0,12.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
85,1190546,1,0.0,184,Burnley,6.99692307692308,16/12/2017,2.0,3.0,11,12,32,42.2,243,358,15,0.0,2.0,4.0,7.0,36,0.0,11.0,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1190220,0,1.0,14,Leicester,6.50357142857143,09/09/2017,2.0,0.0,7,18,7,40.4,259,347,23,3.0,1.0,3.0,2.0,12,2.0,8.0,11,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1190220,3,2.0,15,Chelsea,6.93785714285714,09/09/2017,9.0,3.0,11,20,12,59.6,434,521,17,5.0,3.0,5.0,6.0,7,1.0,16.0,8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1190208,3,3.0,13,Arsenal,7.41142857142857,09/09/2017,10.0,1.0,8,16,18,58.4,464,583,26,4.0,4.0,4.0,9.0,18,1.0,17.0,14,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
89,1190208,0,0.0,183,Bournemouth,6.30214285714286,09/09/2017,3.0,0.0,7,11,18,41.6,291,401,27,5.0,0.0,0.0,2.0,18,1.0,7.0,10,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
90,1190181,1,0.0,18,Southampton,6.83357142857143,12/08/2017,13.0,0.0,6,12,18,59.6,432,518,26,16.0,0.0,11.0,2.0,17,4.0,29.0,10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
91,1190181,1,0.0,259,Swansea,6.66857142857143,12/08/2017,0.0,0.0,4,11,17,40.4,284,365,15,2.0,1.0,2.0,0.0,18,1.0,4.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1190195,3,4.0,26,Liverpool,7.535,27/08/2017,4.0,4.0,15,19,14,48.6,411,507,17,5.0,3.0,3.0,10.0,11,2.0,18.0,6,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
93,1190195,0,0.0,13,Arsenal,6.03142857142857,27/08/2017,3.0,0.0,9,13,11,51.4,438,539,18,6.0,5.0,2.0,0.0,14,2.0,8.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1190383,3,3.0,31,Everton,7.10857142857143,10/02/2018,8.0,0.0,21,16,27,52.9,298,389,22,2.0,2.0,4.0,5.0,14,1.0,11.0,14,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1190383,0,1.0,162,Crystal Palace,6.70818181818182,10/02/2018,7.0,0.0,15,10,14,47.1,265,345,28,5.0,1.0,7.0,4.0,27,2.0,16.0,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1190397,3,3.0,23,Newcastle United,7.38142857142857,10/03/2018,2.0,0.0,8,15,20,37.0,188,305,28,2.0,1.0,0.0,5.0,28,1.0,7.0,10,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1190397,0,0.0,18,Southampton,6.04,10/03/2018,6.0,1.0,10,14,28,63.0,374,509,43,3.0,1.0,1.0,2.0,20,1.0,6.0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1190340,1,3.0,183,Bournemouth,6.85384615384615,26/12/2017,7.0,2.0,10,15,18,56.5,330,424,19,10.0,0.0,5.0,10.0,26,4.0,25.0,12,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1190340,1,3.0,29,West Ham,6.92714285714286,26/12/2017,4.0,1.0,7,22,26,43.5,236,333,29,3.0,2.0,2.0,5.0,18,2.0,10.0,14,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1190426,1,1.0,29,West Ham,6.90416666666667,30/01/2018,5.0,1.0,12,25,26,40.4,204,296,21,4.0,2.0,1.0,3.0,24,1.0,8.0,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1190426,1,1.0,162,Crystal Palace,6.70333333333333,30/01/2018,3.0,1.0,7,9,24,59.6,371,454,21,5.0,0.0,1.0,3.0,26,1.0,9.0,15,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1190432,0,0.0,31,Everton,6.30285714285714,01/01/2018,6.0,0.0,12,12,17,39.8,282,365,15,6.0,1.0,6.0,0.0,12,1.0,12.0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1190432,3,2.0,32,Manchester United,7.04714285714286,01/01/2018,6.0,0.0,9,12,12,60.2,495,585,27,8.0,1.0,7.0,6.0,17,1.0,21.0,10,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
104,1190354,3,4.0,26,Liverpool,7.11785714285714,14/01/2018,5.0,1.0,18,33,22,35.7,277,367,11,4.0,3.0,5.0,7.0,4,1.0,16.0,10,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
105,1190354,0,3.0,167,Manchester City,6.72307692307692,14/01/2018,6.0,0.0,20,24,4,64.3,571,667,20,3.0,3.0,4.0,4.0,22,1.0,11.0,7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,1190368,3,5.0,30,Tottenham,7.31071428571429,26/12/2017,3.0,0.0,15,12,9,57.0,408,493,15,7.0,1.0,2.0,7.0,15,2.0,16.0,8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
107,1190368,0,2.0,18,Southampton,6.40214285714286,26/12/2017,8.0,1.0,20,28,15,43.0,265,359,14,7.0,1.0,3.0,6.0,9,0.0,16.0,15,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
108,1190350,0,1.0,166,Huddersfield,6.14692307692308,13/01/2018,7.0,0.0,12,13,16,64.8,442,549,26,4.0,0.0,2.0,2.0,15,0.0,8.0,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1190350,3,4.0,29,West Ham,7.34384615384615,13/01/2018,3.0,1.0,12,17,15,35.2,209,306,30,1.0,5.0,1.0,6.0,16,0.0,8.0,9,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,1190436,3,3.0,14,Leicester,7.27642857142857,01/01/2018,4.0,0.0,16,14,26,51.4,387,482,32,6.0,4.0,0.0,5.0,25,1.0,11.0,7,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
111,1190436,0,0.0,166,Huddersfield,6.4,01/01/2018,1.0,0.0,11,29,25,48.6,369,455,20,3.0,1.0,2.0,1.0,26,1.0,6.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1190422,3,3.0,259,Swansea,6.88,30/01/2018,4.0,0.0,6,13,14,25.7,225,306,14,4.0,0.0,4.0,4.0,11,3.0,12.0,4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113,1190422,0,1.0,13,Arsenal,6.25230769230769,30/01/2018,3.0,2.0,5,11,11,74.3,824,894,23,4.0,3.0,1.0,4.0,14,1.0,9.0,8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1190344,3,2.0,15,Chelsea,7.25285714285714,26/12/2017,13.0,3.0,12,12,20,67.2,616,696,11,10.0,2.0,7.0,8.0,10,5.0,25.0,8,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1190344,0,0.0,211,Brighton,6.44857142857143,26/12/2017,1.0,1.0,4,10,10,32.8,264,342,13,4.0,2.0,3.0,1.0,20,0.0,8.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1190378,3,4.0,13,Arsenal,7.51785714285714,20/01/2018,5.0,3.0,13,19,16,63.0,642,727,8,1.0,3.0,5.0,10.0,16,0.0,16.0,6,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1190378,0,1.0,162,Crystal Palace,6.49916666666667,20/01/2018,10.0,2.0,3,15,16,37.0,336,406,12,1.0,1.0,3.0,5.0,16,0.0,9.0,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1190393,3,2.0,32,Manchester United,6.93571428571429,10/03/2018,1.0,0.0,7,22,13,32.1,194,283,18,1.0,3.0,2.0,2.0,22,0.0,5.0,10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1190393,0,1.0,26,Liverpool,6.41357142857143,10/03/2018,13.0,1.0,16,13,22,67.9,483,584,18,5.0,0.0,7.0,2.0,13,1.0,14.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1190387,3,4.0,166,Huddersfield,7.19785714285714,11/02/2018,2.0,0.0,10,21,14,51.0,319,438,27,5.0,3.0,6.0,4.0,23,1.0,15.0,12,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1190387,0,1.0,183,Bournemouth,6.14285714285714,11/02/2018,6.0,1.0,11,18,23,49.0,289,415,34,2.0,5.0,3.0,2.0,14,0.0,7.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1190191,1,0.0,15,Chelsea,6.73857142857143,17/09/2017,5.0,2.0,14,13,20,50.6,416,532,26,3.0,4.0,6.0,4.0,17,1.0,13.0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
